"","Province_State","Week","MMWRyear","MMWRweek","MMWRday","Population_Estimate","Doses_yf","Total_Additional_Doses_yf","People_At_Least_One_Dose_yf","People_Fully_Vaccinated_yf","Doses_yf_Daily","Total_Additional_Doses_yf_Daily","People_At_Least_One_Dose_yf_Daily","People_Fully_Vaccinated_yf_Daily","Doses_yf_Daily_Percent","Total_Additional_Doses_yf_Daily_Percent","People_At_Least_One_Dose_yf_Daily_Percent","People_Fully_Vaccinated_yf_Daily_Percent"
"3853","Louisiana",2023-01-08,2022,28,1,4573749,6889391,1099005,2914586,2554239,10411,1601,1113,948,0,0,0,0
"3854","Louisiana",2023-01-15,2022,29,1,4573749,6899017,1100414,2915564,2554977,9626,1409,978,738,0,0,0,0
"3855","Louisiana",2023-01-22,2022,30,1,4573749,6905774,1101385,2916307,2555520,6757,971,743,543,0,0,0,0
"3856","Louisiana",2023-01-29,2022,31,1,4573749,6912503,1102422,2917165,2556144,6729,1037,858,624,0,0,0,0
"3857","Louisiana",2023-02-05,2022,32,1,4573749,6915261,1102855,2917505,2556431,2758,433,340,287,0,0,0,0
"3858","Louisiana",2023-02-12,2022,33,1,4573749,6922319,1103999,2918367,2557147,7058,1144,862,716,0,0,0,0
"3859","Louisiana",2023-02-19,2022,34,1,4573749,6927636,1104858,2919012,2557698,5317,859,645,551,0,0,0,0
"3860","Louisiana",2023-02-26,2022,35,1,4573749,6930963,1105395,2919477,2558088,3327,537,465,390,0,0,0,0
"3861","Louisiana",2023-03-05,2022,36,1,4573749,6930963,1105395,2919477,2558088,0,0,0,0,0,0,0,0
"3862","Maine",2020-12-13,2020,25,1,1364517,997,0,0,0,997,0,0,0,0,0,0,0
"3863","Maine",2020-12-20,2020,26,1,1364517,11958,0,0,0,10961,0,0,0,1,0,0,0
"3864","Maine",2020-12-27,2020,27,1,1364517,27105,0,0,0,15147,0,0,0,1,0,0,0
"3865","Maine",2021-01-03,2020,27,1,1378787,41429,0,0,0,14324,0,0,0,1,0,0,0
"3866","Maine",2021-01-10,2020,28,1,1378787,61129,0,0,0,19700,0,0,0,1,0,0,0
"3867","Maine",2021-01-17,2020,29,1,1378787,86395,0,0,0,25266,0,0,0,2,0,0,0
"3868","Maine",2021-01-24,2020,30,1,1378787,123207,0,0,0,36812,0,0,0,3,0,0,0
"3869","Maine",2021-01-31,2020,31,1,1378787,159236,0,0,0,36029,0,0,0,3,0,0,0
"3870","Maine",2021-02-07,2020,32,1,1378787,193246,0,0,0,34010,0,0,0,2,0,0,0
"3871","Maine",2021-02-14,2020,33,1,1378787,268162,0,193227,0,74916,0,193227,0,5,0,14,0
"3872","Maine",2021-02-21,2020,34,1,1378787,305477,0,212039,0,37315,0,18812,0,3,0,1,0
"3873","Maine",2021-02-28,2020,35,1,1378787,382117,0,257677,128092,76640,0,45638,128092,6,0,3,9
"3874","Maine",2021-03-07,2020,36,1,1378787,476530,0,320144,172270,94413,0,62467,44178,7,0,5,3
"3875","Maine",2021-03-14,2020,37,1,1378787,557469,0,373062,204927,80939,0,52918,32657,6,0,4,2
"3876","Maine",2021-03-21,2020,38,1,1378787,639773,0,427081,238772,82304,0,54019,33845,6,0,4,2
"3877","Maine",2021-03-28,2020,39,1,1378787,735876,0,483563,283385,96103,0,56482,44613,7,0,4,3
"3878","Maine",2021-04-04,2020,40,1,1378787,856186,0,557286,351967,120310,0,73723,68582,9,0,5,5
"3879","Maine",2021-04-11,2020,41,1,1378787,987358,0,641125,423789,131172,0,83839,71822,10,0,6,5
"3880","Maine",2021-04-18,2020,42,1,1378787,1088047,0,689753,476842,100689,0,48628,53053,7,0,4,4
"3881","Maine",2021-04-25,2020,43,1,1378787,1183324,0,734290,528743,95277,0,44537,51901,7,0,3,4
"3882","Maine",2021-05-02,2020,44,1,1378787,1263442,0,763790,586959,80118,0,29500,58216,6,0,2,4
"3883","Maine",2021-05-09,2020,45,1,1378787,1337725,0,785948,645605,74283,0,22158,58646,5,0,2,4
"3884","Maine",2021-05-16,2020,46,1,1378787,1409051,0,817679,689120,71326,0,31731,43515,5,0,2,3
"3885","Maine",2021-05-23,2020,47,1,1378787,1471942,0,844805,726161,62891,0,27126,37041,5,0,2,3
"3886","Maine",2021-05-30,2020,48,1,1378787,1503653,0,858700,746173,31711,0,13895,20012,2,0,1,1
"3887","Maine",2021-06-06,2020,49,1,1378787,1535266,0,869282,769018,31613,0,10582,22845,2,0,1,2
"3888","Maine",2021-06-13,2020,50,1,1378787,1577123,0,880797,800614,41857,0,11515,31596,3,0,1,2
"3889","Maine",2021-06-20,2020,51,1,1378787,1596920,0,887753,813964,19797,0,6956,13350,1,0,1,1
"3890","Maine",2021-06-27,2020,52,1,1378787,1620244,0,895468,830499,23324,0,7715,16535,2,0,1,1
"3891","Maine",2021-07-04,2021,1,1,1378787,1631650,0,900517,837459,11406,0,5049,6960,1,0,0,1
"3892","Maine",2021-07-11,2021,2,1,1378787,1642233,0,905517,843466,10583,0,5000,6007,1,0,0,0
"3893","Maine",2021-07-18,2021,3,1,1378787,1652425,0,910974,848087,10192,0,5457,4621,1,0,0,0
"3894","Maine",2021-07-25,2021,4,1,1378787,1664440,0,918580,852919,12015,0,7606,4832,1,0,1,0
"3895","Maine",2021-08-01,2021,5,1,1378787,1681834,0,926764,862391,17394,0,8184,9472,1,0,1,1
"3896","Maine",2021-08-08,2021,6,1,1378787,1694443,0,935070,866959,12609,0,8306,4568,1,0,1,0
"3897","Maine",2021-08-15,2021,7,1,1378787,1710766,0,944619,873231,16323,0,9549,6272,1,0,1,0
"3898","Maine",2021-08-22,2021,8,1,1378787,1730920,0,955663,880621,20154,0,11044,7390,1,0,1,1
"3899","Maine",2021-08-29,2021,9,1,1378787,1752289,0,966764,888724,21369,0,11101,8103,2,0,1,1
"3900","Maine",2021-09-05,2021,10,1,1378787,1768306,0,974099,895629,16017,0,7335,6905,1,0,1,1
"3901","Maine",2021-09-12,2021,11,1,1378787,1787347,0,983029,905132,19041,0,8930,9503,1,0,1,1
"3902","Maine",2021-09-19,2021,12,1,1378787,1804866,0,990123,914622,17519,0,7094,9490,1,0,1,1
"3903","Maine",2021-09-26,2021,13,1,1378787,1830272,0,998004,922524,25406,0,7881,7902,2,0,1,1
"3904","Maine",2021-10-03,2021,14,1,1378787,1852926,0,1003716,927554,22654,0,5712,5030,2,0,0,0
"3905","Maine",2021-10-10,2021,15,1,1378787,1883901,0,1010858,934597,30975,0,7142,7043,2,0,1,1
"3906","Maine",2021-10-17,2021,16,1,1378787,1913254,64964,1017844,941408,29353,64964,6986,6811,2,5,1,0
"3907","Maine",2021-10-24,2021,17,1,1378787,1958722,94558,1028069,947441,45468,29594,10225,6033,3,2,1,0
"3908","Maine",2021-10-31,2021,18,1,1378787,2016572,135512,1039835,953207,57850,40954,11766,5766,4,3,1,0
"3909","Maine",2021-11-07,2021,19,1,1378787,2071436,172469,1053237,958533,54864,36957,13402,5326,4,3,1,0
"3910","Maine",2021-11-14,2021,20,1,1378787,2150591,217809,1078393,964929,79155,45340,25156,6396,6,3,2,0
"3911","Maine",2021-11-21,2021,21,1,1378787,2198768,248143,1093735,968553,48177,30334,15342,3624,3,2,1,0
"3912","Maine",2021-11-28,2021,22,1,1378787,2263819,290940,1108054,977126,65051,42797,14319,8573,5,3,1,1
"3913","Maine",2021-12-05,2021,23,1,1378787,2338481,335989,1120929,993478,74662,45049,12875,16352,5,3,1,1
"3914","Maine",2021-12-12,2021,24,1,1378787,2412845,383436,1134835,1007565,74364,47447,13906,14087,5,3,1,1
"3915","Maine",2021-12-19,2021,25,1,1378787,2478899,428889,1148071,1015580,66054,45453,13236,8015,5,3,1,1
"3916","Maine",2021-12-26,2021,26,1,1378787,2517173,454073,1156210,1020289,38274,25184,8139,4709,3,2,1,0
"3917","Maine",2022-01-02,2021,27,1,1389338,2552250,476411,1163953,1025195,35077,22338,7743,4906,3,2,1,0
"3918","Maine",2022-01-09,2021,28,1,1389338,2595499,504488,1173322,1031034,43249,28077,9369,5839,3,2,1,0
"3919","Maine",2022-01-16,2021,29,1,1389338,2627902,525382,1183879,1037285,32403,20894,10557,6251,2,2,1,0
"3920","Maine",2022-01-23,2021,30,1,1389338,2651690,539861,1189108,1041199,23788,14479,5229,3914,2,1,0,0
"3921","Maine",2022-01-30,2021,31,1,1389338,2665572,547511,1192425,1044290,13882,7650,3317,3091,1,1,0,0
"3922","Maine",2022-02-06,2021,32,1,1389338,2678056,553854,1195199,1047687,12484,6343,2774,3397,1,0,0,0
"3923","Maine",2022-02-13,2021,33,1,1389338,2692188,559964,1197882,1050956,14132,6110,2683,3269,1,0,0,0
"3924","Maine",2022-02-20,2021,34,1,1389338,2701374,564363,1198370,1052749,9186,4399,488,1793,1,0,0,0
"3925","Maine",2022-02-27,2021,35,1,1389338,2708244,567876,1200170,1054539,6870,3513,1800,1790,0,0,0,0
"3926","Maine",2022-03-06,2021,36,1,1389338,2715458,571337,1200301,1055796,7214,3461,131,1257,1,0,0,0
"3927","Maine",2022-03-13,2021,37,1,1389338,2721460,574397,1200565,1056996,6002,3060,263,1200,0,0,0,0
"3928","Maine",2022-03-20,2021,38,1,1389338,2727002,577226,1201517,1057982,5542,2829,951,986,0,0,0,0
"3929","Maine",2022-03-27,2021,39,1,1389338,2733580,580166,1203852,1059557,6578,2940,2335,1575,0,0,0,0
"3930","Maine",2022-04-03,2021,40,1,1389338,2759113,584897,1206584,1061878,25533,4731,2732,2321,2,0,0,0
"3931","Maine",2022-04-10,2021,41,1,1389338,2788318,589341,1208419,1063739,29205,4444,1835,1861,2,0,0,0
"3932","Maine",2022-04-17,2021,42,1,1389338,2814283,593163,1212247,1066664,25965,3822,3828,2925,2,0,0,0
"3933","Maine",2022-04-24,2021,43,1,1389338,2838057,596548,1214980,1068776,23774,3385,2733,2112,2,0,0,0
"3934","Maine",2022-05-01,2021,44,1,1389338,2860041,599647,1217621,1070846,21984,3099,2641,2070,2,0,0,0
"3935","Maine",2022-05-08,2021,45,1,1389338,2881540,602781,1220341,1072797,21499,3134,2720,1951,2,0,0,0
"3936","Maine",2022-05-15,2021,46,1,1389338,2901535,605743,1222654,1074454,19995,2962,2313,1657,1,0,0,0
"3937","Maine",2022-05-22,2021,47,1,1389338,2920547,608916,1225044,1076127,19012,3173,2390,1673,1,0,0,0
"3938","Maine",2022-05-29,2021,48,1,1389338,2933997,611441,1226959,1077406,13450,2525,1915,1279,1,0,0,0
"3939","Maine",2022-06-05,2021,49,1,1389338,2946553,614116,1228682,1078638,12556,2675,1723,1232,1,0,0,0
"3940","Maine",2022-06-12,2021,50,1,1389338,2954541,615734,1229941,1079500,7988,1618,1259,862,1,0,0,0
"3941","Maine",2022-06-19,2021,51,1,1389338,2962103,617553,1231368,1080552,7562,1819,1427,1052,1,0,0,0
"3942","Maine",2022-06-26,2021,52,1,1389338,2974796,621403,1235875,1082727,12693,3850,4507,2175,1,0,0,0
"3943","Maine",2022-07-03,2022,1,1,1389338,2985935,623818,1238739,1083756,11139,2415,2864,1029,1,0,0,0
"3944","Maine",2022-07-10,2022,2,1,1389338,2993742,625479,1240810,1084551,7807,1661,2071,795,1,0,0,0
"3945","Maine",2022-07-17,2022,3,1,1389338,3003998,627353,1242555,1085513,10256,1874,1745,962,1,0,0,0
"3946","Maine",2022-07-24,2022,4,1,1389338,3015768,629257,1245257,1086842,11770,1904,2702,1329,1,0,0,0
"3947","Maine",2022-07-31,2022,5,1,1389338,3023515,630732,1246777,1087765,7747,1475,1520,923,1,0,0,0
"3948","Maine",2022-08-07,2022,6,1,1389338,3031289,632348,1248347,1089201,7774,1616,1570,1436,1,0,0,0
"3949","Maine",2022-08-14,2022,7,1,1389338,3039285,634318,1250082,1090287,7996,1970,1735,1086,1,0,0,0
"3950","Maine",2022-08-21,2022,8,1,1389338,3046622,636287,1251640,1091164,7337,1969,1558,877,1,0,0,0
"3951","Maine",2022-08-28,2022,9,1,1389338,3052901,637944,1253105,1092080,6279,1657,1465,916,0,0,0,0
"3952","Maine",2022-09-04,2022,10,1,1389338,3056543,638741,1254052,1092647,3642,797,947,567,0,0,0,0
"3953","Maine",2022-09-11,2022,11,1,1389338,3070083,639987,1255589,1093823,13540,1246,1537,1176,1,0,0,0
"3954","Maine",2022-09-18,2022,12,1,1389338,3094461,641866,1257380,1095577,24378,1879,1791,1754,2,0,0,0
"3955","Maine",2022-09-25,2022,13,1,1389338,3123320,643949,1257993,1096876,28859,2083,613,1299,2,0,0,0
"3956","Maine",2022-10-02,2022,14,1,1389338,3153252,646902,1260222,1099106,29932,2953,2229,2230,2,0,0,0
"3957","Maine",2022-10-09,2022,15,1,1389338,3196330,650004,1267463,1101085,43078,3102,7241,1979,3,0,1,0
"3958","Maine",2022-10-16,2022,16,1,1389338,3235335,653137,1271757,1102992,39005,3133,4294,1907,3,0,0,0
"3959","Maine",2022-10-23,2022,17,1,1389338,3272422,656166,1276928,1105058,37087,3029,5171,2066,3,0,0,0
"3960","Maine",2022-10-30,2022,18,1,1389338,3298788,658759,1279155,1106587,26366,2593,2227,1529,2,0,0,0
"3961","Maine",2022-11-06,2022,19,1,1389338,3332561,661460,1287250,1108013,33773,2701,8095,1426,2,0,1,0
"3962","Maine",2022-11-13,2022,20,1,1389338,3363216,664571,1289559,1109501,30655,3111,2309,1488,2,0,0,0
"3963","Maine",2022-11-20,2022,21,1,1389338,3388711,667227,1293322,1110788,25495,2656,3763,1287,2,0,0,0
"3964","Maine",2022-11-27,2022,22,1,1389338,3401714,668616,1294980,1111518,13003,1389,1658,730,1,0,0,0
"3965","Maine",2022-12-04,2022,23,1,1389338,3419377,671393,1297365,1113390,17663,2777,2385,1872,1,0,0,0
"3966","Maine",2022-12-11,2022,24,1,1389338,3435082,673348,1298546,1114443,15705,1955,1181,1053,1,0,0,0
"3967","Maine",2022-12-18,2022,25,1,1389338,3449796,674928,1301593,1115331,14714,1580,3047,888,1,0,0,0
"3968","Maine",2022-12-25,2022,26,1,1389338,3458390,675930,1302731,1115904,8594,1002,1138,573,1,0,0,0
"3969","Maine",2023-01-01,2022,27,1,1395722,3466190,676808,1304591,1116449,7800,878,1860,545,1,0,0,0
"3970","Maine",2023-01-08,2022,28,1,1395722,3474745,678052,1305435,1117122,8555,1244,844,673,1,0,0,0
"3971","Maine",2023-01-15,2022,29,1,1395722,3482442,679122,1307053,1117899,7697,1070,1618,777,1,0,0,0
"3972","Maine",2023-01-22,2022,30,1,1395722,3487481,679878,1307827,1118433,5039,756,774,534,0,0,0,0
"3973","Maine",2023-01-29,2022,31,1,1395722,3493099,680683,1308497,1118976,5618,805,670,543,0,0,0,0
"3974","Maine",2023-02-05,2022,32,1,1395722,3499243,681614,1309620,1119665,6144,931,1123,689,0,0,0,0
"3975","Maine",2023-02-12,2022,33,1,1395722,3503114,682284,1310122,1120136,3871,670,502,471,0,0,0,0
"3976","Maine",2023-02-19,2022,34,1,1395722,3506700,682826,1310798,1120522,3586,542,676,386,0,0,0,0
"3977","Maine",2023-02-26,2022,35,1,1395722,3509403,683267,1311201,1120822,2703,441,403,300,0,0,0,0
"3978","Maine",2023-03-05,2022,36,1,1395722,3509403,683267,1311201,1120822,0,0,0,0,0,0,0,0
"3979","Maryland",2020-12-13,2020,25,1,6173689,521,0,0,0,521,0,0,0,0,0,0,0
"3980","Maryland",2020-12-20,2020,26,1,6173689,15852,0,0,0,15331,0,0,0,0,0,0,0
"3981","Maryland",2020-12-27,2020,27,1,6173689,57628,0,0,0,41776,0,0,0,1,0,0,0
"3982","Maryland",2021-01-03,2020,27,1,6175045,114731,0,0,0,57103,0,0,0,1,0,0,0
"3983","Maryland",2021-01-10,2020,28,1,6175045,213174,0,0,0,98443,0,0,0,2,0,0,0
"3984","Maryland",2021-01-17,2020,29,1,6175045,287512,0,0,0,74338,0,0,0,1,0,0,0
"3985","Maryland",2021-01-24,2020,30,1,6175045,442565,0,0,0,155053,0,0,0,3,0,0,0
"3986","Maryland",2021-01-31,2020,31,1,6175045,594647,0,0,0,152082,0,0,0,2,0,0,0
"3987","Maryland",2021-02-07,2020,32,1,6175045,778790,0,0,0,184143,0,0,0,3,0,0,0
"3988","Maryland",2021-02-14,2020,33,1,6175045,1011323,0,736682,0,232533,0,736682,0,4,0,12,0
"3989","Maryland",2021-02-21,2020,34,1,6175045,1239644,0,842829,0,228321,0,106147,0,4,0,2,0
"3990","Maryland",2021-02-28,2020,35,1,6175045,1548380,0,1025554,570847,308736,0,182725,570847,5,0,3,9
"3991","Maryland",2021-03-07,2020,36,1,6175045,1859444,0,1245004,706296,311064,0,219450,135449,5,0,4,2
"3992","Maryland",2021-03-14,2020,37,1,6175045,2190923,0,1475036,812403,331479,0,230032,106107,5,0,4,2
"3993","Maryland",2021-03-21,2020,38,1,6175045,2532593,0,1717992,919958,341670,0,242956,107555,6,0,4,2
"3994","Maryland",2021-03-28,2020,39,1,6175045,2961306,0,1967910,1115176,428713,0,249918,195218,7,0,4,3
"3995","Maryland",2021-04-04,2020,40,1,6175045,3414598,0,2230189,1342839,453292,0,262279,227663,7,0,4,4
"3996","Maryland",2021-04-11,2020,41,1,6175045,3921579,0,2509705,1609564,506981,0,279516,266725,8,0,5,4
"3997","Maryland",2021-04-18,2020,42,1,6175045,4394132,0,2739764,1846977,472553,0,230059,237413,8,0,4,4
"3998","Maryland",2021-04-25,2020,43,1,6175045,4805115,0,2933421,2065479,410983,0,193657,218502,7,0,3,4
"3999","Maryland",2021-05-02,2020,44,1,6175045,5106380,0,3055421,2253129,301265,0,122000,187650,5,0,2,3
"4000","Maryland",2021-05-09,2020,45,1,6175045,5463081,0,3173378,2502077,356701,0,117957,248948,6,0,2,4
"4001","Maryland",2021-05-16,2020,46,1,6175045,5760087,0,3305995,2676633,297006,0,132617,174556,5,0,2,3
"4002","Maryland",2021-05-23,2020,47,1,6175045,6059474,0,3436950,2853621,299387,0,130955,176988,5,0,2,3
"4003","Maryland",2021-05-30,2020,48,1,6175045,6212322,0,3502014,2946382,152848,0,65064,92761,2,0,1,2
"4004","Maryland",2021-06-06,2020,49,1,6175045,6377412,0,3558120,3059683,165090,0,56106,113301,3,0,1,2
"4005","Maryland",2021-06-13,2020,50,1,6175045,6640011,0,3646688,3236719,262599,0,88568,177036,4,0,1,3
"4006","Maryland",2021-06-20,2020,51,1,6175045,6738086,0,3686055,3299729,98075,0,39367,63010,2,0,1,1
"4007","Maryland",2021-06-27,2020,52,1,6175045,6908913,0,3757374,3404992,170827,0,71319,105263,3,0,1,2
"4008","Maryland",2021-07-04,2021,1,1,6175045,6977984,0,3788372,3445221,69071,0,30998,40229,1,0,1,1
"4009","Maryland",2021-07-11,2021,2,1,6175045,7051108,0,3823356,3484560,73124,0,34984,39339,1,0,1,1
"4010","Maryland",2021-07-18,2021,3,1,6175045,7120823,0,3860327,3519640,69715,0,36971,35080,1,0,1,1
"4011","Maryland",2021-07-25,2021,4,1,6175045,7198003,0,3906200,3551567,77180,0,45873,31927,1,0,1,1
"4012","Maryland",2021-08-01,2021,5,1,6175045,7280478,0,3956513,3585319,82475,0,50313,33752,1,0,1,1
"4013","Maryland",2021-08-08,2021,6,1,6175045,7361975,0,4007157,3617278,81497,0,50644,31959,1,0,1,1
"4014","Maryland",2021-08-15,2021,7,1,6175045,7447478,0,4052379,3652897,85503,0,45222,35619,1,0,1,1
"4015","Maryland",2021-08-22,2021,8,1,6175045,7544533,0,4097705,3694206,97055,0,45326,41309,2,0,1,1
"4016","Maryland",2021-08-29,2021,9,1,6175045,7645298,0,4142445,3737896,100765,0,44740,43690,2,0,1,1
"4017","Maryland",2021-09-05,2021,10,1,6175045,7726871,0,4176095,3774745,81573,0,33650,36849,1,0,1,1
"4018","Maryland",2021-09-12,2021,11,1,6175045,7811954,0,4212601,3813057,85083,0,36506,38312,1,0,1,1
"4019","Maryland",2021-09-19,2021,12,1,6175045,7890073,0,4246224,3851297,78119,0,33623,38240,1,0,1,1
"4020","Maryland",2021-09-26,2021,13,1,6175045,7979418,0,4274911,3879416,89345,0,28687,28119,1,0,0,0
"4021","Maryland",2021-10-03,2021,14,1,6175045,8116338,0,4311515,3912884,136920,0,36604,33468,2,0,1,1
"4022","Maryland",2021-10-10,2021,15,1,6175045,8222925,0,4341837,3940466,106587,0,30322,27582,2,0,0,0
"4023","Maryland",2021-10-17,2021,16,1,6175045,8343034,263335,4375846,3971115,120109,263335,34009,30649,2,4,1,0
"4024","Maryland",2021-10-24,2021,17,1,6175045,8488592,360884,4404014,3993151,145558,97549,28168,22036,2,2,0,0
"4025","Maryland",2021-10-31,2021,18,1,6175045,8679936,524649,4423295,4000327,191344,163765,19281,7176,3,3,0,0
"4026","Maryland",2021-11-07,2021,19,1,6175045,8888225,672605,4458883,4025083,208289,147956,35588,24756,3,2,1,0
"4027","Maryland",2021-11-14,2021,20,1,6175045,9079444,807743,4494455,4046815,191219,135138,35572,21732,3,2,1,0
"4028","Maryland",2021-11-21,2021,21,1,6175045,9329572,912498,4619856,4061450,250128,104755,125401,14635,4,2,2,0
"4029","Maryland",2021-11-28,2021,22,1,6175045,9577743,1057032,4675702,4113479,248171,144534,55846,52029,4,2,1,1
"4030","Maryland",2021-12-05,2021,23,1,6175045,9840086,1216819,4727597,4170156,262343,159787,51895,56677,4,3,1,1
"4031","Maryland",2021-12-12,2021,24,1,6175045,10069773,1360341,4775613,4211482,229687,143522,48016,41326,4,2,1,1
"4032","Maryland",2021-12-19,2021,25,1,6175045,10307935,1515115,4831951,4240538,238162,154774,56338,29056,4,3,1,0
"4033","Maryland",2021-12-26,2021,26,1,6175045,10468179,1618895,4872277,4260165,160244,103780,40326,19627,3,2,1,0
"4034","Maryland",2022-01-02,2021,27,1,6163981,10595112,1700480,4903131,4279315,126933,81585,30854,19150,2,1,1,0
"4035","Maryland",2022-01-09,2021,28,1,6163981,10838852,1836028,4957591,4325616,243740,135548,54460,46301,4,2,1,1
"4036","Maryland",2022-01-16,2021,29,1,6163981,10999387,1930882,5015276,4357655,160535,94854,57685,32039,3,2,1,1
"4037","Maryland",2022-01-23,2021,30,1,6163981,11133727,2005218,5049141,4381576,134340,74336,33865,23921,2,1,1,0
"4038","Maryland",2022-01-30,2021,31,1,6163981,11238256,2060531,5073760,4405582,104529,55313,24619,24006,2,1,0,0
"4039","Maryland",2022-02-06,2021,32,1,6163981,11327554,2104845,5093721,4430307,89298,44314,19961,24725,1,1,0,0
"4040","Maryland",2022-02-13,2021,33,1,6163981,11430693,2141582,5112222,4454594,103139,36737,18501,24287,2,1,0,0
"4041","Maryland",2022-02-20,2021,34,1,6163981,11487843,2166793,5125819,4470925,57150,25211,13597,16331,1,0,0,0
"4042","Maryland",2022-02-27,2021,35,1,6163981,11547599,2193886,5141764,4485910,59756,27093,15945,14985,1,0,0,0
"4043","Maryland",2022-03-06,2021,36,1,6163981,11585506,2211984,5151225,4494755,37907,18098,9461,8845,1,0,0,0
"4044","Maryland",2022-03-13,2021,37,1,6163981,11617044,2226236,5159321,4502551,31538,14252,8096,7796,1,0,0,0
"4045","Maryland",2022-03-20,2021,38,1,6163981,11652526,2241834,5168315,4511549,35482,15598,8994,8998,1,0,0,0
"4046","Maryland",2022-03-27,2021,39,1,6163981,11730927,2265266,5187451,4533096,78401,23432,19136,21547,1,0,0,0
"4047","Maryland",2022-04-03,2021,40,1,6163981,11891040,2291251,5220411,4567915,160113,25985,32960,34819,3,0,1,1
"4048","Maryland",2022-04-10,2021,41,1,6163981,11918958,2296523,5220411,4567915,27918,5272,0,0,0,0,0,0
"4049","Maryland",2022-04-17,2021,42,1,6163981,11963365,2306180,5220411,4567915,44406,9656,0,0,1,0,0,0
"4050","Maryland",2022-04-24,2021,43,1,6163981,12034053,2319345,5224591,4569613,70688,13165,4179,1697,1,0,0,0
"4051","Maryland",2022-05-01,2021,44,1,6163981,12098030,2330776,5232573,4577554,63977,11431,7982,7941,1,0,0,0
"4052","Maryland",2022-05-08,2021,45,1,6163981,12160786,2341169,5239203,4584266,62756,10393,6630,6712,1,0,0,0
"4053","Maryland",2022-05-15,2021,46,1,6163981,12238197,2352597,5246908,4591352,77411,11428,7705,7086,1,0,0,0
"4054","Maryland",2022-05-22,2021,47,1,6163981,12321754,2368433,5254896,4598813,83557,15836,7988,7461,1,0,0,0
"4055","Maryland",2022-05-29,2021,48,1,6163981,12380525,2381530,5261649,4604482,58771,13097,6753,5669,1,0,0,0
"4056","Maryland",2022-06-05,2021,49,1,6163981,12438929,2394629,5268753,4611104,58404,13099,7104,6622,1,0,0,0
"4057","Maryland",2022-06-12,2021,50,1,6163981,12481777,2404138,5273382,4615638,42848,9509,4629,4534,1,0,0,0
"4058","Maryland",2022-06-19,2021,51,1,6163981,12524896,2413644,5278345,4619984,43119,9506,4963,4346,1,0,0,0
"4059","Maryland",2022-06-26,2021,52,1,6163981,12578671,2463825,5296918,4622245,53775,50181,18573,2261,1,1,0,0
"4060","Maryland",2022-07-03,2022,1,1,6163981,12614678,2472067,5306653,4626010,36007,8242,9735,3765,1,0,0,0
"4061","Maryland",2022-07-10,2022,2,1,6163981,12659264,2481850,5316595,4630717,44586,9783,9942,4707,1,0,0,0
"4062","Maryland",2022-07-17,2022,3,1,6163981,12711866,2491649,5326046,4636064,52602,9799,9451,5347,1,0,0,0
"4063","Maryland",2022-07-24,2022,4,1,6163981,12765626,2501607,5336429,4645141,53760,9958,10383,9077,1,0,0,0
"4064","Maryland",2022-07-31,2022,5,1,6163981,12814246,2510955,5343786,4651229,48620,9348,7357,6088,1,0,0,0
"4065","Maryland",2022-08-07,2022,6,1,6163981,12854249,2519952,5352102,4658771,40003,8997,8316,7542,1,0,0,0
"4066","Maryland",2022-08-14,2022,7,1,6163981,12888230,2528138,5359596,4664019,33981,8186,7494,5248,1,0,0,0
"4067","Maryland",2022-08-21,2022,8,1,6163981,12921095,2536182,5366791,4669064,32865,8044,7195,5045,1,0,0,0
"4068","Maryland",2022-08-28,2022,9,1,6163981,12952717,2544212,5375064,4674828,31622,8030,8273,5764,1,0,0,0
"4069","Maryland",2022-09-04,2022,10,1,6163981,12966231,2546819,5379108,4677823,13514,2607,4044,2995,0,0,0,0
"4070","Maryland",2022-09-11,2022,11,1,6163981,13045598,2553986,5387276,4685849,79367,7167,8168,8026,1,0,0,0
"4071","Maryland",2022-09-18,2022,12,1,6163981,13150667,2563603,5397048,4695698,105069,9617,9772,9849,2,0,0,0
"4072","Maryland",2022-09-25,2022,13,1,6163981,13268363,2573912,5406567,4704479,117696,10309,9519,8781,2,0,0,0
"4073","Maryland",2022-10-02,2022,14,1,6163981,13389901,2586404,5417043,4715816,121538,12492,10476,11337,2,0,0,0
"4074","Maryland",2022-10-09,2022,15,1,6163981,13516541,2597748,5428680,4724984,126640,11344,11637,9168,2,0,0,0
"4075","Maryland",2022-10-16,2022,16,1,6163981,13639039,2608640,5439066,4733962,122498,10892,10386,8978,2,0,0,0
"4076","Maryland",2022-10-23,2022,17,1,6163981,13758048,2620945,5449445,4742716,119009,12305,10379,8754,2,0,0,0
"4077","Maryland",2022-10-30,2022,18,1,6163981,13874153,2633398,5459941,4751511,116105,12453,10496,8795,2,0,0,0
"4078","Maryland",2022-11-06,2022,19,1,6163981,13987590,2647777,5474058,4763018,113437,14379,14117,11507,2,0,0,0
"4079","Maryland",2022-11-13,2022,20,1,6163981,14077296,2659491,5483916,4770810,89706,11714,9858,7792,1,0,0,0
"4080","Maryland",2022-11-20,2022,21,1,6163981,14158587,2669269,5492322,4777061,81291,9778,8406,6251,1,0,0,0
"4081","Maryland",2022-11-27,2022,22,1,6163981,14206459,2675376,5496616,4780793,47872,6107,4294,3732,1,0,0,0
"4082","Maryland",2022-12-04,2022,23,1,6163981,14265537,2682842,5503142,4785894,59078,7466,6526,5101,1,0,0,0
