"","Province_State","Week","MMWRyear","MMWRweek","MMWRday","Doses_admin_yf","Total_additional_doses_yf","People_at_least_one_dose_yf","People_fully_vaccinated_yf","Doses_admin_yf_daily","Total_additional_doses_yf_daily","People_at_least_one_dose_yf_daily","People_fully_vaccinated_yf_daily"
"5716","Washington",2022-11-06,2022,19,1,16737289,3261476,6412749,5726718,149366,17728,11158,9008
"5717","Washington",2022-11-13,2022,20,1,16868192,3277897,6423594,5734952,130903,16421,10845,8234
"5718","Washington",2022-11-20,2022,21,1,16979136,3291610,6432738,5742552,110944,13713,9144,7600
"5719","Washington",2022-11-27,2022,22,1,17044202,3300036,6438291,5747325,65066,8426,5553,4773
"5720","Washington",2022-12-04,2022,23,1,17122018,3311067,6445458,5753401,77816,11031,7167,6076
"5721","Washington",2022-12-11,2022,24,1,17195692,3320915,6452206,5759022,73674,9848,6748,5621
"5722","Washington",2022-12-18,2022,25,1,17264916,3330305,6458909,5764251,69224,9390,6703,5229
"5723","Washington",2022-12-25,2022,26,1,17293339,3334585,6462376,5766796,28423,4280,3467,2545
"5724","Washington",2023-01-01,2022,27,1,17336710,3342999,6467245,5771307,43371,8414,4869,4511
"5725","Washington",2023-01-08,2022,28,1,17382624,3352693,6472841,5775894,45914,9694,5596,4587
"5726","Washington",2023-01-15,2022,29,1,17420384,3359008,6477414,5779377,37760,6315,4573,3483
"5727","Washington",2023-01-22,2022,30,1,17450187,3364320,6481331,5782654,29803,5312,3917,3277
"5728","Washington",2023-01-29,2022,31,1,17473961,3368742,6484627,5785380,23774,4422,3296,2726
"5729","Washington",2023-02-05,2022,32,1,17498481,3373519,6487901,5788353,24520,4777,3274,2973
"5730","Washington",2023-02-12,2022,33,1,17518870,3377439,6490691,5790909,20389,3920,2790,2556
"5731","Washington",2023-02-19,2022,34,1,17535182,3380762,6493153,5793012,16312,3323,2462,2103
"5732","Washington",2023-02-26,2022,35,1,17550630,3383989,6495373,5795079,15448,3227,2220,2067
"5733","Washington",2023-03-05,2022,36,1,17550630,3383989,6495373,5795079,0,0,0,0
"5734","West Virginia",2020-12-13,2020,25,1,14257,0,0,0,14257,0,0,0
"5735","West Virginia",2020-12-20,2020,26,1,29905,0,0,0,15648,0,0,0
"5736","West Virginia",2020-12-27,2020,27,1,53143,0,0,0,23238,0,0,0
"5737","West Virginia",2021-01-03,2020,27,1,106747,0,0,0,53604,0,0,0
"5738","West Virginia",2021-01-10,2020,28,1,136574,0,0,0,29826,0,0,0
"5739","West Virginia",2021-01-17,2020,29,1,180762,0,0,0,44188,0,0,0
"5740","West Virginia",2021-01-24,2020,30,1,239963,0,0,0,59201,0,0,0
"5741","West Virginia",2021-01-31,2020,31,1,291819,0,0,0,51856,0,0,0
"5742","West Virginia",2021-02-07,2020,32,1,351427,0,0,0,59608,0,0,0
"5743","West Virginia",2021-02-14,2020,33,1,440614,0,273906,0,89187,0,273906,0
"5744","West Virginia",2021-02-21,2020,34,1,501913,0,302863,0,61299,0,28957,0
"5745","West Virginia",2021-02-28,2020,35,1,574473,0,345274,219917,72560,0,42411,219917
"5746","West Virginia",2021-03-07,2020,36,1,651835,0,397640,246830,77362,0,52366,26913
"5747","West Virginia",2021-03-14,2020,37,1,732433,0,450766,276506,80598,0,53126,29676
"5748","West Virginia",2021-03-21,2020,38,1,819288,0,501565,314994,86855,0,50799,38488
"5749","West Virginia",2021-03-28,2020,39,1,925146,0,557107,367190,105858,0,55542,52196
"5750","West Virginia",2021-04-04,2020,40,1,995174,0,590844,411020,70028,0,33737,43830
"5751","West Virginia",2021-04-11,2020,41,1,1063008,0,614417,459631,67834,0,23573,48611
"5752","West Virginia",2021-04-18,2020,42,1,1124465,0,628685,507602,61457,0,14268,47971
"5753","West Virginia",2021-04-25,2020,43,1,1173419,0,641217,543800,48954,0,12532,36198
"5754","West Virginia",2021-05-02,2020,44,1,1203805,0,650400,567054,30386,0,9183,23254
"5755","West Virginia",2021-05-09,2020,45,1,1241665,0,674232,584294,37860,0,23832,17240
"5756","West Virginia",2021-05-16,2020,46,1,1276293,0,699247,596994,34628,0,25015,12700
"5757","West Virginia",2021-05-23,2020,47,1,1305429,0,721213,606813,29136,0,21966,9819
"5758","West Virginia",2021-05-30,2020,48,1,1325601,0,734988,614796,20172,0,13775,7983
"5759","West Virginia",2021-06-06,2020,49,1,1351980,0,748911,629704,26379,0,13923,14908
"5760","West Virginia",2021-06-13,2020,50,1,1375056,0,758671,645678,23076,0,9760,15974
"5761","West Virginia",2021-06-20,2020,51,1,1400778,0,771417,659263,25722,0,12746,13585
"5762","West Virginia",2021-06-27,2020,52,1,1423995,0,785285,670032,23217,0,13868,10769
"5763","West Virginia",2021-07-04,2021,1,1,1477588,0,817472,692744,53593,0,32187,22712
"5764","West Virginia",2021-07-11,2021,2,1,1480579,0,819403,695122,2991,0,1931,2378
"5765","West Virginia",2021-07-18,2021,3,1,1483672,0,821791,697335,3093,0,2388,2213
"5766","West Virginia",2021-07-25,2021,4,1,1487068,0,824654,699470,3396,0,2863,2135
"5767","West Virginia",2021-08-01,2021,5,1,1490650,0,828065,701437,3582,0,3411,1967
"5768","West Virginia",2021-08-08,2021,6,1,1495285,0,832076,703868,4635,0,4011,2431
"5769","West Virginia",2021-08-15,2021,7,1,1501589,0,836429,706322,6304,0,4353,2454
"5770","West Virginia",2021-08-22,2021,8,1,1510528,0,841330,709184,8939,0,4901,2862
"5771","West Virginia",2021-08-29,2021,9,1,1518554,0,846190,712319,8026,0,4860,3135
"5772","West Virginia",2021-09-05,2021,10,1,1524665,0,850114,714876,6111,0,3924,2557
"5773","West Virginia",2021-09-12,2021,11,1,1532270,0,855723,718345,7605,0,5609,3469
"5774","West Virginia",2021-09-19,2021,12,1,1539328,0,860044,721961,7058,0,4321,3616
"5775","West Virginia",2021-09-26,2021,13,1,1553449,0,864110,724901,14121,0,4066,2940
"5776","West Virginia",2021-10-03,2021,14,1,1567789,0,868097,728103,14340,0,3987,3202
"5777","West Virginia",2021-10-10,2021,15,1,1578070,0,871421,731033,10281,0,3324,2930
"5778","West Virginia",2021-10-17,2021,16,1,1585187,40795,874224,733677,7117,40795,2803,2644
"5779","West Virginia",2021-10-24,2021,17,1,1589638,43945,876868,735083,4451,3150,2644,1406
"5780","West Virginia",2021-10-31,2021,18,1,1593473,47085,880195,736199,3835,3140,3327,1116
"5781","West Virginia",2021-11-07,2021,19,1,1597440,50263,883209,737324,3967,3178,3014,1125
"5782","West Virginia",2021-11-14,2021,20,1,1687986,54832,962901,743538,90546,4569,79692,6214
"5783","West Virginia",2021-11-21,2021,21,1,1689798,56636,964820,744003,1812,1804,1919,465
"5784","West Virginia",2021-11-28,2021,22,1,2127355,66616,1185094,877460,437557,9980,220274,133457
"5785","West Virginia",2021-12-05,2021,23,1,2657470,216972,1185094,1038985,530115,150356,0,161525
"5786","West Virginia",2021-12-12,2021,24,1,2657470,231068,1185094,1038985,0,14096,0,0
"5787","West Virginia",2021-12-19,2021,25,1,2657470,358668,1185094,1038985,0,127600,0,0
"5788","West Virginia",2021-12-26,2021,26,1,2657470,372915,1185094,1038985,0,14247,0,0
"5789","West Virginia",2022-01-02,2021,27,1,2657470,388752,1185094,1038985,0,15837,0,0
"5790","West Virginia",2022-01-09,2021,28,1,2657470,404462,1185094,1038985,0,15710,0,0
"5791","West Virginia",2022-01-16,2021,29,1,2657470,416313,1185094,1038985,0,11851,0,0
"5792","West Virginia",2022-01-23,2021,30,1,2657470,426155,1185094,1038985,0,9842,0,0
"5793","West Virginia",2022-01-30,2021,31,1,2657470,433677,1185094,1038985,0,7522,0,0
"5794","West Virginia",2022-02-06,2021,32,1,2657470,439420,1185094,1038985,0,5743,0,0
"5795","West Virginia",2022-02-13,2021,33,1,2657470,444466,1185094,1038985,0,5046,0,0
"5796","West Virginia",2022-02-20,2021,34,1,2657470,448243,1185094,1038985,0,3777,0,0
"5797","West Virginia",2022-02-27,2021,35,1,2657470,451768,1185094,1038985,0,3525,0,0
"5798","West Virginia",2022-03-06,2021,36,1,2657470,454542,1185094,1038985,0,2774,0,0
"5799","West Virginia",2022-03-13,2021,37,1,2657470,456902,1185094,1038985,0,2360,0,0
"5800","West Virginia",2022-03-20,2021,38,1,2657470,459314,1185094,1038985,0,2412,0,0
"5801","West Virginia",2022-03-27,2021,39,1,2661776,461226,1185094,1038985,4305,1912,0,0
"5802","West Virginia",2022-04-03,2021,40,1,2678679,464003,1185094,1038985,16903,2777,0,0
"5803","West Virginia",2022-04-10,2021,41,1,2695205,466638,1185094,1038985,16526,2635,0,0
"5804","West Virginia",2022-04-17,2021,42,1,2709546,469144,1185094,1038985,14341,2506,0,0
"5805","West Virginia",2022-04-24,2021,43,1,2721674,471290,1185094,1038985,12128,2146,0,0
"5806","West Virginia",2022-05-01,2021,44,1,2733063,473311,1185094,1038985,11389,2021,0,0
"5807","West Virginia",2022-05-08,2021,45,1,2743477,475221,1185094,1038985,10414,1910,0,0
"5808","West Virginia",2022-05-15,2021,46,1,2754076,477104,1185094,1038985,10599,1883,0,0
"5809","West Virginia",2022-05-22,2021,47,1,2765157,479239,1185094,1038985,11081,2135,0,0
"5810","West Virginia",2022-05-29,2021,48,1,2772794,480845,1185094,1038985,7637,1606,0,0
"5811","West Virginia",2022-06-05,2021,49,1,2781324,482581,1185094,1038985,8530,1736,0,0
"5812","West Virginia",2022-06-12,2021,50,1,2786266,483626,1185094,1039546,4942,1045,0,560
"5813","West Virginia",2022-06-19,2021,51,1,2792360,484975,1185094,1040373,6094,1349,0,827
"5814","West Virginia",2022-06-26,2021,52,1,2798020,487260,1185094,1041469,5660,2285,0,1096
"5815","West Virginia",2022-07-03,2022,1,1,2803423,488444,1185094,1042219,5403,1184,0,750
"5816","West Virginia",2022-07-10,2022,2,1,2809667,489668,1185094,1043095,6244,1224,0,876
"5817","West Virginia",2022-07-17,2022,3,1,2818651,491403,1185094,1044301,8984,1735,0,1206
"5818","West Virginia",2022-07-24,2022,4,1,2828445,493589,1185094,1045418,9794,2186,0,1117
"5819","West Virginia",2022-07-31,2022,5,1,2837891,496932,1185094,1046560,9446,3343,0,1142
"5820","West Virginia",2022-08-07,2022,6,1,2847285,499052,1185094,1048809,9394,2120,0,2249
"5821","West Virginia",2022-08-14,2022,7,1,2852466,500194,1185094,1049599,5181,1142,0,790
"5822","West Virginia",2022-08-21,2022,8,1,2857156,501261,1185820,1050375,4690,1067,725,776
"5823","West Virginia",2022-08-28,2022,9,1,2861008,502120,1186848,1051166,3852,859,1028,791
"5824","West Virginia",2022-09-04,2022,10,1,2863007,502555,1187385,1051642,1999,435,537,476
"5825","West Virginia",2022-09-11,2022,11,1,2871097,503475,1188427,1052551,8090,920,1042,909
"5826","West Virginia",2022-09-18,2022,12,1,2885733,504983,1189745,1053708,14636,1508,1318,1157
"5827","West Virginia",2022-09-25,2022,13,1,2901813,506667,1191144,1054914,16080,1684,1399,1206
"5828","West Virginia",2022-10-02,2022,14,1,2920852,508985,1192683,1056720,19039,2318,1539,1806
"5829","West Virginia",2022-10-09,2022,15,1,2939144,510918,1194064,1057919,18292,1933,1381,1199
"5830","West Virginia",2022-10-16,2022,16,1,2958334,512992,1195532,1059299,19190,2074,1468,1380
"5831","West Virginia",2022-10-23,2022,17,1,2976189,515084,1197141,1060552,17855,2092,1609,1253
"5832","West Virginia",2022-10-30,2022,18,1,2992160,517049,1198498,1061704,15971,1965,1357,1152
"5833","West Virginia",2022-11-06,2022,19,1,3010696,519234,1200265,1062912,18536,2185,1767,1208
"5834","West Virginia",2022-11-13,2022,20,1,3021901,520934,1201621,1064006,11205,1700,1356,1094
"5835","West Virginia",2022-11-20,2022,21,1,3032484,522307,1202691,1064783,10583,1373,1070,777
"5836","West Virginia",2022-11-27,2022,22,1,3034257,522632,1202996,1064981,1773,325,305,198
"5837","West Virginia",2022-12-04,2022,23,1,3046272,524148,1204078,1065914,12015,1516,1082,933
"5838","West Virginia",2022-12-11,2022,24,1,3054103,525141,1204857,1066522,7831,993,779,608
"5839","West Virginia",2022-12-18,2022,25,1,3061292,526089,1205667,1067097,7189,948,810,575
